millis,action,mouse.x,mouse.y
347720,mouseReleased,1865.0,588.6
348506,mousePosition,930.0,544.5
348861,mouseReleased,708.0,524.7
349215,mouseReleased,876.0,670.5
349693,mousePosition,1343.0,592.2
349969,mouseReleased,1348.0,591.3
351041,mousePosition,1022.0,1035.9
351434,mouseReleased,1000.0,1014.3
352219,mousePosition,484.0,666.0
352924,mouseReleased,40.0,594.0
353472,mousePosition,627.0,753.3
354644,mousePosition,686.0,828.0
354801,mouseReleased,684.0,828.0
355893,mousePosition,904.0,707.4
357064,mousePosition,1065.0,651.6
358347,mousePosition,1086.0,624.6
359518,mousePosition,1085.0,620.1
360787,mousePosition,1085.0,620.1
361959,mousePosition,1085.0,620.1
362762,,1010.0,373.5
362763,exit,1010.0,373.5
