millis,action,mouse.x,mouse.y
214282,mousePosition,833.0,614.7
215454,mousePosition,833.0,614.7
216728,mousePosition,1324.0,612.9
217906,mousePosition,1482.0,558.0
219184,mousePosition,391.0,486.0
220356,mousePosition,427.0,553.5
221598,mousePosition,1479.0,586.8
221715,mouseReleased,1471.0,585.0
222768,mousePosition,1423.0,624.6
223624,mouseReleased,1884.0,594.9
224058,mousePosition,1846.0,583.2
224723,mouseReleased,1383.0,590.4
225234,mousePosition,1145.0,758.7
225861,mouseReleased,995.0,1040.4
226485,mousePosition,433.0,569.7
227231,mouseReleased,33.0,606.6
227659,mousePosition,637.0,851.4
228936,mousePosition,58.0,592.2
229014,mouseReleased,58.0,592.2
230114,mousePosition,1206.0,566.1
231379,mousePosition,1406.0,648.0
231457,mouseReleased,1406.0,648.0
232568,mousePosition,1338.0,671.4
233865,mousePosition,1249.0,585.9
233865,mouseReleased,1267.0,593.1
234698,mouseReleased,1788.0,735.3
235052,mousePosition,1873.0,721.8
235092,mouseReleased,1871.0,721.8
236335,mousePosition,1655.0,729.0
237530,mousePosition,1655.0,729.0
238795,mousePosition,1655.0,729.0
239987,mousePosition,1655.0,729.0
241253,mousePosition,1655.0,729.0
242438,mousePosition,1653.0,729.0
243703,mousePosition,1653.0,729.0
244893,mousePosition,1653.0,729.0
246176,mousePosition,1653.0,729.0
247363,mousePosition,1653.0,729.0
248644,mousePosition,1653.0,729.0
249829,mousePosition,1653.0,729.0
251104,mousePosition,1653.0,729.0
252291,mousePosition,1653.0,729.0
253479,mousePosition,1653.0,729.0
254805,mousePosition,1653.0,729.0
255989,mousePosition,1653.0,729.0
257274,mousePosition,1653.0,729.0
258457,mousePosition,1033.0,684.0
259738,mousePosition,1231.0,683.1
260925,mousePosition,1270.0,570.6
262195,mousePosition,1126.0,641.7
262195,mouseReleased,1126.0,644.4
263369,mousePosition,1507.0,666.9
264642,mousePosition,1853.0,731.7
265816,mousePosition,1480.0,684.0
267114,mousePosition,1706.0,657.0
268285,mousePosition,1663.0,646.2
269572,mousePosition,1542.0,600.3
270748,mousePosition,1543.0,564.3
271921,mousePosition,1345.0,526.5
273165,mousePosition,1358.0,499.5
274345,mousePosition,1147.0,558.9
275597,mousePosition,1147.0,558.9
276771,mousePosition,1228.0,630.9
278025,mousePosition,1229.0,614.7
279196,mousePosition,1229.0,614.7
280486,mousePosition,1229.0,614.7
281657,mousePosition,1229.0,614.7
282932,mousePosition,1229.0,614.7
284103,mousePosition,1229.0,614.7
285378,mousePosition,672.0,493.2
286548,mousePosition,672.0,493.2
287810,mousePosition,672.0,493.2
288981,mousePosition,672.0,493.2
290304,mousePosition,672.0,493.2
291479,mousePosition,1088.0,623.7
292250,mouseReleased,1122.0,622.8
292799,mousePosition,1150.0,673.2
293968,mousePosition,1650.0,549.9
295228,mousePosition,1650.0,549.9
296391,mousePosition,1650.0,549.9
297650,mousePosition,1198.0,796.5
298823,mousePosition,470.0,702.9
298861,mouseReleased,470.0,702.9
300077,mousePosition,763.0,708.3
301245,mousePosition,763.0,708.3
302516,mousePosition,763.0,708.3
303682,mousePosition,763.0,708.3
304952,mousePosition,763.0,708.3
306118,mousePosition,763.0,708.3
307393,mousePosition,763.0,708.3
308559,mousePosition,763.0,708.3
309833,mousePosition,763.0,708.3
310999,mousePosition,763.0,708.3
312164,mousePosition,764.0,708.3
313426,mousePosition,764.0,708.3
314592,mousePosition,764.0,708.3
315859,mousePosition,764.0,708.3
317025,mousePosition,764.0,708.3
318295,mousePosition,764.0,708.3
319464,mousePosition,764.0,708.3
320709,mousePosition,749.0,606.6
321875,mousePosition,1246.0,687.6
323119,mousePosition,1397.0,662.4
324290,mousePosition,1385.0,629.1
325611,mousePosition,1385.0,603.0
326778,mousePosition,1385.0,603.0
328051,mousePosition,1385.0,603.0
329217,mousePosition,1385.0,603.0
330104,mouseReleased,1656.0,612.0
330498,mousePosition,1474.0,625.5
331290,mouseReleased,1080.0,586.8
331644,mouseReleased,1090.0,617.4
331684,mousePosition,1129.0,627.3
332197,mouseReleased,1267.0,648.0
332762,mouseReleased,1041.0,676.8
332959,mousePosition,877.0,777.6
333434,mouseReleased,731.0,629.1
333671,mouseReleased,473.0,671.4
334137,mousePosition,684.0,689.4
335382,mousePosition,691.0,714.6
336551,mousePosition,711.0,753.3
337828,mousePosition,979.0,767.7
338995,mousePosition,1660.0,610.2
339111,mouseReleased,1660.0,610.2
340270,mousePosition,1018.0,406.8
340861,mouseReleased,1105.0,395.1
341018,mouseReleased,1070.0,457.2
341455,mousePosition,1200.0,645.3
341971,mouseReleased,850.0,684.9
342168,mouseReleased,558.0,677.7
342731,mousePosition,1492.0,693.0
343158,mouseReleased,1605.0,605.7
343912,mousePosition,1004.0,639.0
344189,mouseReleased,1068.0,632.7
345178,mousePosition,1098.0,604.8
346359,mousePosition,1245.0,579.6
347546,mousePosition,1222.0,527.4
348810,mousePosition,1216.0,502.2
348810,mouseReleased,1216.0,502.2
349008,mouseReleased,1216.0,502.2
349165,mouseReleased,1215.0,501.3
349997,mousePosition,1196.0,497.7
351280,mousePosition,320.0,637.2
351555,mouseReleased,346.0,636.3
352454,mousePosition,1636.0,621.0
352746,mouseReleased,1636.0,621.0
353737,mousePosition,1089.0,460.8
353856,mouseReleased,588.0,522.0
354374,mouseReleased,369.0,641.7
354924,mousePosition,1186.0,684.0
356197,mousePosition,1290.0,632.7
357371,mousePosition,1282.0,632.7
358633,mousePosition,1203.0,634.5
359801,mousePosition,1203.0,634.5
361154,mousePosition,1203.0,634.5
362327,mousePosition,1203.0,634.5
363504,mousePosition,1203.0,634.5
364789,mousePosition,1203.0,634.5
365962,mousePosition,1203.0,634.5
367238,mousePosition,1203.0,634.5
368407,mousePosition,1203.0,634.5
369669,mousePosition,1203.0,634.5
370840,mousePosition,1203.0,634.5
372120,mousePosition,1203.0,634.5
373290,mousePosition,1203.0,634.5
373800,,1203.0,634.5
373800,exit,1203.0,634.5
