millis,action,mouse.x,mouse.y
98795,mousePosition,1171.0,468.0
99980,mousePosition,214.0,526.5
100176,mouseReleased,186.0,492.3
101151,mouseReleased,917.0,629.1
101270,mousePosition,926.0,621.9
102225,mouseReleased,720.0,918.0
102463,mousePosition,748.0,867.6
103335,mouseReleased,1009.0,1016.1
103759,mousePosition,1139.0,972.9
104753,mouseReleased,684.0,594.9
104952,mousePosition,881.0,656.1
105588,mouseReleased,1027.0,1022.4
106219,mousePosition,1618.0,742.5
107217,mouseReleased,1023.0,1002.6
107414,mousePosition,1034.0,987.3
108304,mouseReleased,1863.0,591.3
108703,mousePosition,1627.0,598.5
109893,mousePosition,968.0,640.8
111000,mouseReleased,900.0,624.6
111159,mousePosition,900.0,624.6
111674,mouseReleased,1020.0,1032.3
112349,mousePosition,1151.0,944.1
112429,mouseReleased,1151.0,945.0
113644,mousePosition,1460.0,853.2
114243,mouseReleased,1856.0,713.7
114844,mousePosition,1135.0,950.4
115004,mouseReleased,1138.0,948.6
115625,mouseReleased,1141.0,947.7
116183,mousePosition,1217.0,941.4
117450,mousePosition,987.0,734.4
118804,mousePosition,1318.0,612.9
120065,mousePosition,469.0,532.8
121410,mousePosition,1372.0,483.3
122671,mousePosition,737.0,470.7
124029,mousePosition,1073.0,323.1
125290,mousePosition,1482.0,547.2
126647,mousePosition,343.0,360.9
127915,mousePosition,12.0,471.6
129283,mousePosition,157.0,1079.1
130534,mousePosition,1248.0,809.1
131889,mousePosition,915.0,884.7
133152,mousePosition,1362.0,868.5
134546,mousePosition,1566.0,474.3
135805,mousePosition,236.0,420.3
137166,mousePosition,150.0,0.0
138406,mousePosition,678.0,27.0
139747,mousePosition,1341.0,116.1
140990,mousePosition,1518.0,3.6
142312,mousePosition,1437.0,72.9
143555,mousePosition,1725.0,493.2
144907,mousePosition,1729.0,0.0
146136,mousePosition,1814.0,311.4
147482,mousePosition,1896.0,244.8
148717,mousePosition,1771.0,531.0
150033,mousePosition,1258.0,792.9
151281,mousePosition,1687.0,893.7
152626,mousePosition,1596.0,933.3
153871,mousePosition,1616.0,594.9
155260,mousePosition,1600.0,391.5
156534,mousePosition,1529.0,1079.1
157882,mousePosition,1910.0,763.2
159130,mousePosition,1492.0,324.0
160534,mousePosition,1806.0,309.6
161791,mousePosition,1789.0,284.4
163120,mousePosition,1640.0,549.9
164389,mousePosition,1492.0,1079.1
165724,mousePosition,1771.0,824.4
167015,mousePosition,1853.0,1079.1
168365,mousePosition,1856.0,716.4
169652,mousePosition,1832.0,804.6
171085,mousePosition,1533.0,929.7
172340,mousePosition,1584.0,909.0
173672,mousePosition,1245.0,1079.1
174914,mousePosition,1204.0,995.4
176249,mousePosition,1495.0,623.7
177493,mousePosition,1134.0,582.3
178843,mousePosition,296.0,248.4
180090,mousePosition,605.0,167.4
181332,mousePosition,1002.0,81.0
182693,mousePosition,1455.0,392.4
183939,mousePosition,1443.0,242.1
185268,mousePosition,865.0,204.3
186609,mousePosition,1630.0,634.5
187854,mousePosition,747.0,357.3
189199,mousePosition,222.0,470.7
190443,mousePosition,60.0,862.2
191776,mousePosition,365.0,727.2
193020,mousePosition,668.0,856.8
194262,mousePosition,1254.0,738.9
195589,mousePosition,1616.0,531.9
196840,mousePosition,1781.0,1021.5
198159,mousePosition,938.0,415.8
199407,mousePosition,122.0,568.8
200738,mousePosition,616.0,695.7
201982,mousePosition,1041.0,823.5
203293,mousePosition,1715.0,485.1
204541,mousePosition,1751.0,960.3
205884,mousePosition,1023.0,369.9
207128,mousePosition,570.0,491.4
208471,mousePosition,1003.0,536.4
209714,mousePosition,1262.0,577.8
211055,mousePosition,822.0,477.0
212309,mousePosition,874.0,1079.1
213650,mousePosition,1486.0,477.9
214904,mousePosition,332.0,827.1
216218,mousePosition,1412.0,570.6
217460,mousePosition,1185.0,977.4
218816,mousePosition,1621.0,467.1
220059,mousePosition,1247.0,31.5
221404,mousePosition,1679.0,504.0
222595,mousePosition,1275.0,549.9
223845,mousePosition,896.0,616.5
223924,mouseReleased,899.0,615.6
224944,mouseReleased,1006.0,1032.3
225022,mousePosition,1023.0,1000.8
225690,mouseReleased,1092.0,416.7
226301,mousePosition,1073.0,666.9
227012,mouseReleased,1013.0,1045.8
227482,mousePosition,1070.0,1010.7
228109,mouseReleased,1013.0,1030.5
228746,mousePosition,504.0,729.9
229848,mouseReleased,206.0,473.4
229926,mousePosition,214.0,475.2
230989,mouseReleased,1484.0,587.7
231211,mousePosition,1477.0,585.9
232387,mousePosition,1838.0,636.3
232739,mouseReleased,1869.0,576.9
233661,mousePosition,400.0,632.7
234097,mouseReleased,55.0,584.1
234840,mousePosition,75.0,584.1
235232,mouseReleased,73.0,590.4
236018,mousePosition,1364.0,882.9
236601,mouseReleased,1769.0,1027.8
237308,mousePosition,1560.0,581.4
238209,mouseReleased,1207.0,457.2
238482,mousePosition,1208.0,458.1
239437,,1110.0,472.5
239437,exit,1110.0,472.5
